Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Unit,Desired Direction
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2011,US,1420756,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2012,Bullhead City,154,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2012,AZ,37075,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2012,US,1430946,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2013,Bullhead City,118,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2013,AZ,37686,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2013,US,1428926,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2014,Bullhead City,105,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2014,AZ,37732,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2014,US,1430659,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2015,Bullhead City,107,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2015,AZ,37539,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2015,US,1435384,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2016,Bullhead City,155,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2016,AZ,36853,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2016,US,1443825,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2017,Bullhead City,168,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2017,AZ,36368,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2017,US,1462611,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2018,Bullhead City,160,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2018,AZ,36053,people,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2018,US,1478454,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2010,Bullhead City,2396,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2010,AZ,158380,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2010,US,7677309,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2011,Bullhead City,2219,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2011,AZ,163602,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2011,US,7809896,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2012,Bullhead City,2335,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2012,AZ,167447,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2012,US,7964748,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2013,Bullhead City,2231,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2013,AZ,168483,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2013,US,8074590,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2014,Bullhead City,1737,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2014,AZ,171253,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2014,US,8264101,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2015,Bullhead City,1977,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2015,AZ,177467,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2015,US,8441956,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2016,Bullhead City,2107,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2016,AZ,181706,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2016,US,8591828,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2017,Bullhead City,2162,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2017,AZ,184982,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2017,US,8730596,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2018,Bullhead City,2156,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2018,AZ,193969,people,high
S2401_C01_023E,American Community Survey,Income,Food preparation and serving related occupations,,2018,US,8809855,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2010,Bullhead City,1185,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2010,AZ,117698,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2010,US,5492953,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2011,Bullhead City,1005,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2011,AZ,118986,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2011,US,5564685,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2012,Bullhead City,1039,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2012,AZ,119688,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2012,US,5638696,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2013,Bullhead City,966,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2013,AZ,122255,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2013,US,5674335,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2014,Bullhead City,1127,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2014,AZ,125037,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2014,US,5747695,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2015,Bullhead City,1028,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2015,AZ,128356,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2015,US,5797711,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2016,Bullhead City,976,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2016,AZ,131335,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2016,US,5841063,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2017,Bullhead City,936,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2017,AZ,134586,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2017,US,5878982,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2018,Bullhead City,1185,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2018,AZ,139426,people,high
S2401_C01_024E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2018,US,5917795,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2010,Bullhead City,1377,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2010,AZ,98066,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2010,US,4744071,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2011,Bullhead City,1297,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2011,AZ,101729,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2011,US,4884111,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2012,Bullhead City,1167,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2012,AZ,105506,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2012,US,5029476,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2013,Bullhead City,1035,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2013,AZ,107008,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2013,US,5136793,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2014,Bullhead City,853,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2014,AZ,109092,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2014,US,5241385,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2015,Bullhead City,1022,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2015,AZ,113355,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2015,US,5369250,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2016,Bullhead City,1039,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2016,AZ,119478,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2016,US,5496095,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2017,Bullhead City,979,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2017,AZ,120753,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2017,US,5608756,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2018,Bullhead City,808,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2018,AZ,88206,people,high
S2401_C01_025E,American Community Survey,Income,Personal care and service occupations,,2018,US,4309259,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2010,Bullhead City,3671,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2010,AZ,741757,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2010,US,36000118,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2011,Bullhead City,3751,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2011,AZ,733607,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2011,US,35612518,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2012,Bullhead City,3510,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2012,AZ,730805,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2012,US,35338663,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2013,Bullhead City,3499,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2013,AZ,722720,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2013,US,34957520,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2014,Bullhead City,3939,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2014,AZ,725533,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2014,US,34935133,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2015,Bullhead City,3878,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2015,AZ,737817,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2015,US,35098693,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2016,Bullhead City,3850,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2016,AZ,747220,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2016,US,35282759,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2017,Bullhead City,3856,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2017,AZ,765571,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2017,US,35440563,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2018,Bullhead City,3351,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2018,AZ,743623,people,high
S2401_C01_026E,American Community Survey,Income,Sales and office occupations,,2018,US,33711613,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2010,Bullhead City,1704,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2010,AZ,332125,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2010,US,15907529,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2011,Bullhead City,1692,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2011,AZ,325895,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2011,US,15754248,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2012,Bullhead City,1571,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2012,AZ,323801,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2012,US,15652899,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2013,Bullhead City,1644,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2013,AZ,321609,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2013,US,15522845,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2014,Bullhead City,1880,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2014,AZ,324672,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2014,US,15579876,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2015,Bullhead City,1897,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2015,AZ,328559,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2015,US,15701788,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2016,Bullhead City,2024,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2016,AZ,331949,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2016,US,15813870,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2017,Bullhead City,2083,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2017,AZ,339292,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2017,US,15882766,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2018,Bullhead City,1927,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2018,AZ,340174,people,high
S2401_C01_027E,American Community Survey,Income,Sales and related occupations,,2018,US,15894500,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2010,Bullhead City,1967,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2010,AZ,409632,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2010,US,20092589,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2011,Bullhead City,2059,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2011,AZ,407712,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2011,US,19858270,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2012,Bullhead City,1939,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2012,AZ,407004,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2012,US,19685764,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2013,Bullhead City,1855,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2013,AZ,401111,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2013,US,19434675,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2014,Bullhead City,2059,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2014,AZ,400861,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2014,US,19355257,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2015,Bullhead City,1981,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2015,AZ,409258,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2015,US,19396905,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2016,Bullhead City,1826,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2016,AZ,415271,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2016,US,19468889,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2017,Bullhead City,1773,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2017,AZ,426279,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2017,US,19557797,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2018,Bullhead City,1424,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2018,AZ,403449,people,high
S2401_C01_028E,American Community Survey,Income,Office and administrative support occupations,,2018,US,17817113,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2010,Bullhead City,1594,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2010,AZ,297558,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2010,US,13940273,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2011,Bullhead City,1712,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2011,AZ,279924,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2011,US,13536208,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2012,Bullhead City,1321,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2012,AZ,262307,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2012,US,13186262,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2013,Bullhead City,1216,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2013,AZ,250505,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2013,US,12863316,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2014,Bullhead City,1220,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2014,AZ,251532,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2014,US,12875934,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2015,Bullhead City,1207,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2015,AZ,258469,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2015,US,13038579,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2016,Bullhead City,1146,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2016,AZ,263662,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2016,US,13171632,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2017,Bullhead City,1131,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2017,AZ,269299,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2017,US,13371659,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2018,Bullhead City,1081,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2018,AZ,276848,people,high
S2401_C01_029E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2018,US,13553675,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2010,Bullhead City,20,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2010,AZ,14123,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2010,US,1011461,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2011,Bullhead City,20,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2011,AZ,14662,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2011,US,1034057,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2012,Bullhead City,0,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2012,AZ,14492,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2012,US,1031520,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2013,Bullhead City,0,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2013,AZ,15139,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2013,US,1030881,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2014,Bullhead City,0,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2014,AZ,16291,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2014,US,1050726,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2015,Bullhead City,0,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2015,AZ,17386,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2015,US,1061192,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2016,Bullhead City,0,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2016,AZ,17577,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2016,US,1057193,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2017,Bullhead City,0,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2017,AZ,17959,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2017,US,1064488,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2018,Bullhead City,0,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2018,AZ,18804,people,high
S2401_C01_030E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2018,US,1068481,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2010,Bullhead City,969,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2010,AZ,184622,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2010,US,8135494,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2011,Bullhead City,935,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2011,AZ,165886,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2011,US,7751931,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2012,Bullhead City,635,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2012,AZ,148226,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2012,US,7435626,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2013,Bullhead City,508,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2013,AZ,137521,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2013,US,7167428,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2014,Bullhead City,679,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2014,AZ,138426,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2014,US,7169365,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2015,Bullhead City,636,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2015,AZ,141840,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2015,US,7283537,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2016,Bullhead City,584,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2016,AZ,146448,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2016,US,7404356,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2017,Bullhead City,699,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2017,AZ,151908,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2017,US,7585520,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2018,Bullhead City,693,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2018,AZ,156971,people,high
S2401_C01_031E,American Community Survey,Income,Construction and extraction occupations,,2018,US,7761195,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2010,Bullhead City,605,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2010,AZ,98813,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2010,US,4793318,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2011,Bullhead City,757,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2011,AZ,99376,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2011,US,4750220,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2012,Bullhead City,686,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2012,AZ,99589,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2012,US,4719116,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2013,Bullhead City,708,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2013,AZ,97845,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2013,US,4665007,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2014,Bullhead City,541,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2014,AZ,96815,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2014,US,4655843,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2015,Bullhead City,571,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2015,AZ,99243,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2015,US,4693850,people,high
S2401_C01_032E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2016,Bullhead City,562,people,high
