Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Unit
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2011,CA,"
60067",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2011,US,"
51692",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2012,CA-24,"
52044",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2012,CA,"
60226",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2012,US,"
52183",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2013,CA-24,"
62190",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2013,CA,"
61159",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2013,US,"
53388",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2014,CA-24,"
49306",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2014,CA,"
63188",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2014,US,"
56179",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2015,CA-24,"
61779",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2015,CA,"
65513",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2015,US,"
57279",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2016,CA-24,"
55818",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2016,CA,"
71057",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2016,US,"
60762",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2017,CA-24,"
62025",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2017,CA,"
71630",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2017,US,"
61979",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2018,CA-24,"
67214",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2018,CA,"
76163",USD ($)
B24041_014E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2018,US,"
65078",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2008,CA-24,"
48235",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2008,CA,"
42991",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2008,US,"
40762",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2009,CA-24,"
55033",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2009,CA,"
42685",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2009,US,"
39457",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2010,CA-24,"
59577",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2010,CA,"
45926",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2010,US,"
40620",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2011,CA-24,"
56965",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2011,CA,"
44548",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2011,US,"
40973",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2012,CA-24,"
40904",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2012,CA,"
46210",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2012,US,"
41839",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2013,CA-24,"
40866",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2013,CA,"
47125",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2013,US,"
42433",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2014,CA-24,"
51094",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2014,CA,"
48589",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2014,US,"
44145",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2015,CA-24,"
51532",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2015,CA,"
50981",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2015,US,"
46354",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2016,CA-24,"
37847",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2016,CA,"
51169",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2016,US,"
46983",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2017,CA-24,"
71330",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2017,CA,"
53442",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2017,US,"
48910",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2018,CA-24,"
70429",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2018,CA,"
56084",USD ($)
B24041_015E,American Community Survey,Income,"Median Earning in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2018,US,"
50810",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2008,CA-24,"
66517",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2008,CA,"
54465",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2008,US,"
50312",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2009,CA-24,"
63404",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2009,CA,"
53621",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2009,US,"
49623",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2010,CA-24,"
70052",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2010,CA,"
55807",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2010,US,"
51099",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2011,CA-24,"
72807",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2011,CA,"
56084",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2011,US,"
51653",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2012,CA-24,"
47906",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2012,CA,"
58587",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2012,US,"
52137",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2013,CA-24,"
61271",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2013,CA,"
60034",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2013,US,"
52417",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2014,CA-24,"
50128",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2014,CA,"
58263",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2014,US,"
52685",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2015,CA-24,"
60029",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2015,CA,"
60976",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2015,US,"
55046",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2016,CA-24,"
61806",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2016,CA,"
62869",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2016,US,"
57204",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2017,CA-24,"
60869",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2017,CA,"
67495",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2017,US,"
60271",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2018,CA-24,"
60111",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2018,CA,"
70879",USD ($)
B24041_016E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2018,US,"
61394",USD ($)
B24041_017E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services.",2008,CA-24,"
79617",USD ($)
B24041_017E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services.",2008,CA,"
72332",USD ($)
B24041_017E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services.",2008,US,"
62687",USD ($)
B24041_017E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services.",2009,CA-24,"
81971",USD ($)
B24041_017E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services.",2009,CA,"
72909",USD ($)
B24041_017E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services.",2009,US,"
63113",USD ($)
B24041_017E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services.",2010,CA-24,"
85529",USD ($)
B24041_017E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services.",2010,CA,"
73417",USD ($)
B24041_017E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services.",2010,US,"
65162",USD ($)
B24041_017E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services.",2011,CA-24,"
81622",USD ($)
B24041_017E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services.",2011,CA,"
75352",USD ($)
B24041_017E,American Community Survey,Income,"Median Earning in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services","Median earning in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services!!Professional, scientific, and technical services.",2011,US,"
66610",USD ($)
